number,generation,index_within_generation,parent,r_coord,theta_coord,weight
8796,4,2077,3087,23.91,336.42857142857144,0.01
8797,4,2078,2088,1.95,330.0,0.01
8798,5,1087,1998,14.35,328.5,0.01
8799,4,2079,2088,1.95,331.875,0.01
8800,7,1472,8712,0.15,240.0,0.01
8801,6,1344,8622,0.51,270.0,0.01
8802,3,507,8532,24.27,288.75,0.01
8803,8,1948,8442,1.47,297.5,0.01
8804,3,508,8352,34.89,301.875,0.01
8805,6,1345,8262,2.43,304.5,0.01
8806,7,1473,8172,13.950000000000001,306.25,0.01
8807,4,2080,8082,19.47,305.35714285714283,0.01
8808,7,1474,7992,7.63,299.3478260869565,0.01
8809,5,1088,8991,1.79,249.23076923076923,0.01
8810,6,1346,8622,0.51,277.5,0.01
8811,7,1475,7623,0.21,280.0,0.01
8812,4,2081,7533,0.75,300.0,0.01
8813,6,1347,7443,15.99,312.5,0.01
8814,4,2082,7353,2.19,318.3333333333333,0.01
8815,7,1476,7263,2.91,321.25,0.01
8816,6,1348,7173,13.47,323.0,0.01
8817,4,2083,7083,4.3500000000000005,322.5,0.01
8818,5,1089,6993,2.43,318.0,0.01
8819,7,1477,7992,7.63,301.30434782608694,0.01
8820,3,509,8532,24.27,292.5,0.01
8821,4,2084,7533,0.75,305.0,0.01
8822,5,1090,6534,0.27,300.0,0.01
8823,6,1349,6444,0.99,315.0,0.01
8824,5,1091,6354,19.95,324.375,0.01
8825,4,2085,6264,29.79,328.75,0.01
8826,2,359,6174,99.92,330.9375,0.01
8827,8,1949,6084,4.83,330.75,0.01
8828,7,1478,5994,7.79,326.9117647058824,0.01
8829,5,1092,6993,2.43,319.5,0.01
8830,8,1950,8442,1.47,300.0,0.01
8831,6,1350,7443,15.99,315.0,0.01
8832,6,1351,6444,0.99,318.75,0.01
8833,6,1352,5445,0.33,312.0,0.01
8834,6,1353,5355,11.790000000000001,324.0,0.01
8835,6,1354,5265,5.91,331.5,0.01
8836,8,1951,5175,3.63,335.0,0.01
8837,8,1952,5085,4.83,335.25,0.01
8838,7,1479,4995,2.83,331.7142857142857,0.01
8839,7,1480,5994,7.79,328.2352941176471,0.01
8840,3,510,8352,34.89,303.75,0.01
8841,4,2086,7353,2.19,320.0,0.01
8842,5,1093,6354,19.95,326.25,0.01
8843,6,1355,5355,11.790000000000001,327.0,0.01
8844,5,1094,4356,0.39,320.0,0.01
8845,4,2087,4266,1.47,330.0,0.01
8846,3,511,4176,36.99,336.25,0.01
8847,8,1953,4086,4.3500000000000005,337.5,0.01
8848,5,1095,3996,24.51,334.09090909090907,0.01
8849,7,1481,4995,2.83,333.0,0.01
8850,6,1356,8262,2.43,306.0,0.01
8851,7,1482,7263,2.91,322.5,0.01
8852,4,2088,6264,29.79,330.0,0.01
8853,6,1357,5265,5.91,333.0,0.01
8854,4,2089,4266,1.47,332.5,0.01
8855,7,1483,3267,0.45,325.7142857142857,0.01
8856,6,1358,3177,1.71,334.2857142857143,0.01
8857,4,2090,3087,23.91,337.5,0.01
8858,7,1484,2997,2.27,334.2857142857143,0.01
8859,5,1096,3996,24.51,335.45454545454544,0.01
8860,7,1485,8172,13.950000000000001,307.5,0.01
8861,6,1359,7173,13.47,324.0,0.01
8862,2,360,6174,99.92,331.875,0.01
8863,8,1954,5175,3.63,336.0,0.01
8864,3,512,4176,36.99,337.5,0.01
8865,6,1360,3177,1.71,336.42857142857144,0.01
8866,7,1486,2178,0.51,330.0,0.01
8867,4,2091,2088,1.95,333.75,0.01
8868,5,1097,1998,14.35,330.75,0.01
8869,7,1487,2997,2.27,335.89285714285717,0.01
8870,4,2092,8082,19.47,306.42857142857144,0.01
8871,4,2093,7083,4.3500000000000005,323.3333333333333,0.01
8872,8,1955,6084,4.83,331.5,0.01
8873,8,1956,5085,4.83,336.0,0.01
8874,8,1957,4086,4.3500000000000005,338.3333333333333,0.01
8875,4,2094,3087,23.91,338.57142857142856,0.01
8876,4,2095,2088,1.95,335.625,0.01
8877,5,1098,1089,0.87,313.3333333333333,0.01
8878,6,1361,999,0.75,310.0,0.01
8879,5,1099,1998,14.35,333.0,0.01
8880,7,1488,7992,7.63,303.2608695652174,0.01
8881,5,1100,6993,2.43,321.0,0.01
8882,7,1489,5994,7.79,329.55882352941177,0.01
8883,7,1490,4995,2.83,334.2857142857143,0.01
8884,5,1101,3996,24.51,336.8181818181818,0.01
8885,7,1491,2997,2.27,337.5,0.01
8886,5,1102,1998,14.35,335.25,0.01
8887,6,1362,999,0.75,315.0,0.01
8888,2,361,0,0.12,288.0,0.01
8889,6,1363,999,0.75,320.0,0.01
8890,5,1103,8991,1.79,252.69230769230768,0.01
8891,7,1492,7992,7.63,305.2173913043478,0.01
8892,5,1104,6993,2.43,322.5,0.01
8893,7,1493,5994,7.79,330.88235294117646,0.01
8894,7,1494,4995,2.83,335.57142857142856,0.01
8895,5,1105,3996,24.51,338.1818181818182,0.01
8896,7,1495,2997,2.27,339.10714285714283,0.01
8897,5,1106,1998,14.35,337.5,0.01
8898,6,1364,999,0.75,325.0,0.01
8899,5,1107,1089,0.87,320.0,0.01
8900,4,2096,9711,0.27,210.0,0.01
8901,4,2097,9621,3.33,232.5,0.01
8902,8,1958,9531,0.75,245.0,0.01
8903,8,1959,9441,0.99,251.25,0.01
8904,8,1960,9351,1.23,255.0,0.01
8905,4,2098,9261,1.47,257.5,0.01
8906,4,2099,9171,1.71,259.2857142857143,0.01
8907,5,1108,9081,1.95,256.875,0.01
8908,5,1109,8991,1.79,256.15384615384613,0.01
8909,5,1110,9081,1.95,258.75,0.01
8910,4,2100,9621,3.33,240.0,0.01
8911,6,1365,8622,0.51,285.0,0.01
8912,3,513,8532,24.27,296.25,0.01
8913,8,1961,8442,1.47,302.5,0.01
8914,3,514,8352,34.89,305.625,0.01
8915,6,1366,8262,2.43,307.5,0.01
8916,7,1496,8172,13.950000000000001,308.75,0.01
8917,4,2101,8082,19.47,307.5,0.01
8918,7,1497,7992,7.63,307.17391304347825,0.01
8919,4,2102,8082,19.47,308.57142857142856,0.01
8920,8,1962,9531,0.75,250.0,0.01
8921,3,515,8532,24.27,300.0,0.01
8922,4,2103,7533,0.75,310.0,0.01
8923,6,1367,7443,15.99,317.5,0.01
8924,4,2104,7353,2.19,321.6666666666667,0.01
8925,7,1498,7263,2.91,323.75,0.01
8926,6,1368,7173,13.47,325.0,0.01
8927,4,2105,7083,4.3500000000000005,324.1666666666667,0.01
8928,5,1111,6993,2.43,324.0,0.01
8929,4,2106,7083,4.3500000000000005,325.0,0.01
8930,8,1963,9441,0.99,255.0,0.01
8931,8,1964,8442,1.47,305.0,0.01
8932,6,1369,7443,15.99,320.0,0.01
8933,6,1370,6444,0.99,322.5,0.01
8934,5,1112,6354,19.95,328.125,0.01
8935,4,2107,6264,29.79,331.25,0.01
8936,2,362,6174,99.92,332.8125,0.01
8937,8,1965,6084,4.83,332.25,0.01
8938,7,1499,5994,7.79,332.20588235294116,0.01
8939,8,1966,6084,4.83,333.0,0.01
8940,8,1967,9351,1.23,258.0,0.01
8941,3,516,8352,34.89,307.5,0.01
8942,4,2108,7353,2.19,323.3333333333333,0.01
8943,5,1113,6354,19.95,330.0,0.01
8944,6,1371,5355,11.790000000000001,330.0,0.01
8945,6,1372,5265,5.91,334.5,0.01
8946,8,1968,5175,3.63,337.0,0.01
8947,8,1969,5085,4.83,336.75,0.01
8948,7,1500,4995,2.83,336.85714285714283,0.01
8949,8,1970,5085,4.83,337.5,0.01
8950,4,2109,9261,1.47,260.0,0.01
8951,6,1373,8262,2.43,309.0,0.01
8952,7,1501,7263,2.91,325.0,0.01
8953,4,2110,6264,29.79,332.5,0.01
8954,6,1374,5265,5.91,336.0,0.01
8955,4,2111,4266,1.47,335.0,0.01
8956,3,517,4176,36.99,338.75,0.01
8957,8,1971,4086,4.3500000000000005,339.1666666666667,0.01
8958,5,1114,3996,24.51,339.54545454545456,0.01
8959,8,1972,4086,4.3500000000000005,340.0,0.01
8960,4,2112,9171,1.71,261.42857142857144,0.01
8961,7,1502,8172,13.950000000000001,310.0,0.01
8962,6,1375,7173,13.47,326.0,0.01
8963,2,363,6174,99.92,333.75,0.01
8964,8,1973,5175,3.63,338.0,0.01
8965,3,518,4176,36.99,340.0,0.01
8966,6,1376,3177,1.71,338.57142857142856,0.01
8967,4,2113,3087,23.91,339.64285714285717,0.01
8968,7,1503,2997,2.27,340.7142857142857,0.01
8969,4,2114,3087,23.91,340.7142857142857,0.01
8970,5,1115,9081,1.95,260.625,0.01
8971,4,2115,8082,19.47,309.64285714285717,0.01
8972,4,2116,7083,4.3500000000000005,325.8333333333333,0.01
8973,8,1974,6084,4.83,333.75,0.01
8974,8,1975,5085,4.83,338.25,0.01
8975,8,1976,4086,4.3500000000000005,340.8333333333333,0.01
8976,4,2117,3087,23.91,341.7857142857143,0.01
8977,4,2118,2088,1.95,337.5,0.01
8978,5,1116,1998,14.35,339.75,0.01
8979,4,2119,2088,1.95,339.375,0.01
8980,5,1117,8991,1.79,259.61538461538464,0.01
8981,7,1504,7992,7.63,309.1304347826087,0.01
8982,5,1118,6993,2.43,325.5,0.01
8983,7,1505,5994,7.79,333.52941176470586,0.01
8984,7,1506,4995,2.83,338.14285714285717,0.01
8985,5,1119,3996,24.51,340.90909090909093,0.01
8986,7,1507,2997,2.27,342.32142857142856,0.01
8987,5,1120,1998,14.35,342.0,0.01
8988,6,1377,999,0.75,330.0,0.01
8989,5,1121,1089,0.87,326.6666666666667,0.01
8990,5,1122,9081,1.95,262.5,0.01
8992,4,2121,7083,4.3500000000000005,326.6666666666667,0.01
8993,8,1977,6084,4.83,334.5,0.01
8994,8,1978,5085,4.83,339.0,0.01
8995,8,1979,4086,4.3500000000000005,341.6666666666667,0.01
8996,4,2122,3087,23.91,342.85714285714283,0.01
8997,4,2123,2088,1.95,341.25,0.01
8998,5,1123,1089,0.87,333.3333333333333,0.01
8999,6,1378,999,0.75,335.0,0.01
9000,5,1124,8991,1.79,263.0769230769231,0.01
9001,5,1125,9081,1.95,264.375,0.01
9002,4,2124,9171,1.71,263.57142857142856,0.01
9003,4,2125,9261,1.47,262.5,0.01
9004,8,1980,9351,1.23,261.0,0.01
9005,8,1981,9441,0.99,258.75,0.01
9006,8,1982,9531,0.75,255.0,0.01
9007,4,2126,9621,3.33,247.5,0.01
9008,4,2127,9711,0.27,225.0,0.01
9009,5,1126,9801,0.09,180.0,0.01
9010,5,1127,9081,1.95,266.25,0.01
9011,5,1128,8991,1.79,266.53846153846155,0.01
9012,5,1129,9081,1.95,268.125,0.01
9013,4,2128,9171,1.71,265.7142857142857,0.01
9014,4,2129,9261,1.47,265.0,0.01
9015,8,1983,9351,1.23,264.0,0.01
9016,8,1984,9441,0.99,262.5,0.01
9017,8,1985,9531,0.75,260.0,0.01
9018,4,2130,9621,3.33,255.0,0.01
9019,4,2131,9711,0.27,240.0,0.01
9020,4,2132,9171,1.71,267.85714285714283,0.01
9021,5,1130,9081,1.95,270.0,0.01
9022,5,1131,8991,1.79,270.0,0.01
9023,5,1132,9081,1.95,271.875,0.01
9024,4,2133,9171,1.71,270.0,0.01
9025,4,2134,9261,1.47,267.5,0.01
9026,8,1986,9351,1.23,267.0,0.01
9027,8,1987,9441,0.99,266.25,0.01
9028,8,1988,9531,0.75,265.0,0.01
9029,4,2135,9621,3.33,262.5,0.01
9030,4,2136,9261,1.47,270.0,0.01
9031,4,2137,9171,1.71,272.14285714285717,0.01
9032,5,1133,9081,1.95,273.75,0.01
9033,5,1134,8991,1.79,273.46153846153845,0.01
9034,5,1135,9081,1.95,275.625,0.01
9035,4,2138,9171,1.71,274.2857142857143,0.01
9036,4,2139,9261,1.47,272.5,0.01
9037,8,1989,9351,1.23,270.0,0.01
9038,8,1990,9441,0.99,270.0,0.01
9039,8,1991,9531,0.75,270.0,0.01
9040,8,1992,9351,1.23,273.0,0.01
9041,4,2140,9261,1.47,275.0,0.01
9042,4,2141,9171,1.71,276.42857142857144,0.01
9043,5,1136,9081,1.95,277.5,0.01
9044,5,1137,8991,1.79,276.9230769230769,0.01
9045,5,1138,9081,1.95,279.375,0.01
9046,4,2142,9171,1.71,278.57142857142856,0.01
9047,4,2143,9261,1.47,277.5,0.01
9048,8,1993,9351,1.23,276.0,0.01
9049,8,1994,9441,0.99,273.75,0.01
9050,8,1995,9441,0.99,277.5,0.01
9051,8,1996,9351,1.23,279.0,0.01
9052,4,2144,9261,1.47,280.0,0.01
9053,4,2145,9171,1.71,280.7142857142857,0.01
9054,5,1139,9081,1.95,281.25,0.01
9055,5,1140,8991,1.79,280.38461538461536,0.01
9056,5,1141,9081,1.95,283.125,0.01
9057,4,2146,9171,1.71,282.85714285714283,0.01
9058,4,2147,9261,1.47,282.5,0.01
9059,8,1997,9351,1.23,282.0,0.01
9060,8,1998,9531,0.75,275.0,0.01
9061,8,1999,9441,0.99,281.25,0.01
9062,8,2000,9351,1.23,285.0,0.01
9063,4,2148,9261,1.47,285.0,0.01
9064,4,2149,9171,1.71,285.0,0.01
9065,5,1142,9081,1.95,285.0,0.01
9066,5,1143,8991,1.79,283.84615384615387,0.01
9067,5,1144,9081,1.95,286.875,0.01
9068,4,2150,9171,1.71,287.14285714285717,0.01
9069,4,2151,9261,1.47,287.5,0.01
9070,4,2152,9621,3.33,270.0,0.01
9071,8,2001,9531,0.75,280.0,0.01
9072,8,2002,9441,0.99,285.0,0.01
9073,8,2003,9351,1.23,288.0,0.01
9074,4,2153,9261,1.47,290.0,0.01
9075,4,2154,9171,1.71,289.2857142857143,0.01
9076,5,1145,9081,1.95,288.75,0.01
9077,5,1146,8991,1.79,287.3076923076923,0.01
9078,5,1147,9081,1.95,290.625,0.01
9079,4,2155,9171,1.71,291.42857142857144,0.01
9080,4,2156,9711,0.27,255.0,0.01
9082,8,2004,9531,0.75,285.0,0.01
9083,8,2005,9441,0.99,288.75,0.01
9084,8,2006,9351,1.23,291.0,0.01
9085,4,2158,9261,1.47,292.5,0.01
9086,4,2159,9171,1.71,293.57142857142856,0.01
9087,5,1148,9081,1.95,292.5,0.01
9088,5,1149,8991,1.79,290.7692307692308,0.01
9089,5,1150,9081,1.95,294.375,0.01
9090,5,1151,9801,0.09,240.0,0.01
9091,4,2160,9711,0.27,270.0,0.01
9092,4,2161,9621,3.33,285.0,0.01
9093,8,2007,9531,0.75,290.0,0.01
9094,8,2008,9441,0.99,292.5,0.01
9095,8,2009,9351,1.23,294.0,0.01
9096,4,2162,9261,1.47,295.0,0.01
9097,4,2163,9171,1.71,295.7142857142857,0.01
9098,5,1152,9081,1.95,296.25,0.01
9099,5,1153,8991,1.79,294.2307692307692,0.01
9100,5,1154,9081,1.95,298.125,0.01
9101,5,1155,8991,1.79,297.6923076923077,0.01
9102,5,1156,9081,1.95,300.0,0.01
9103,4,2164,9171,1.71,297.85714285714283,0.01
9104,4,2165,9261,1.47,297.5,0.01
9105,8,2010,9351,1.23,297.0,0.01
9106,8,2011,9441,0.99,296.25,0.01
9107,8,2012,9531,0.75,295.0,0.01
9108,4,2166,9621,3.33,292.5,0.01
9109,4,2167,9711,0.27,285.0,0.01
9110,5,1157,8991,1.79,301.15384615384613,0.01
9111,7,1508,7992,7.63,311.0869565217391,0.01
9112,4,2168,8082,19.47,311.7857142857143,0.01
9113,7,1509,8172,13.950000000000001,311.25,0.01
9114,6,1379,8262,2.43,310.5,0.01
9115,3,519,8352,34.89,309.375,0.01
9116,8,2013,8442,1.47,307.5,0.01
9117,3,520,8532,24.27,303.75,0.01
9118,6,1380,8622,0.51,292.5,0.01
9119,7,1510,8712,0.15,270.0,0.01
9120,5,1158,9081,1.95,301.875,0.01
9121,4,2169,8082,19.47,312.85714285714283,0.01
9122,7,1511,7992,7.63,313.04347826086956,0.01
9123,4,2170,8082,19.47,313.92857142857144,0.01
9124,7,1512,8172,13.950000000000001,312.5,0.01
9125,6,1381,8262,2.43,312.0,0.01
9126,3,521,8352,34.89,311.25,0.01
9127,8,2014,8442,1.47,310.0,0.01
9128,3,522,8532,24.27,307.5,0.01
9129,6,1382,8622,0.51,300.0,0.01
9130,4,2171,9171,1.71,300.0,0.01
9131,7,1513,8172,13.950000000000001,313.75,0.01
9132,4,2172,8082,19.47,315.0,0.01
9133,7,1514,7992,7.63,315.0,0.01
9134,4,2173,8082,19.47,316.07142857142856,0.01
9135,7,1515,8172,13.950000000000001,315.0,0.01
9136,6,1383,8262,2.43,313.5,0.01
9137,3,523,8352,34.89,313.125,0.01
9138,8,2015,8442,1.47,312.5,0.01
9139,3,524,8532,24.27,311.25,0.01
9140,4,2174,9261,1.47,300.0,0.01
9141,6,1384,8262,2.43,315.0,0.01
9142,7,1516,8172,13.950000000000001,316.25,0.01
9143,4,2175,8082,19.47,317.14285714285717,0.01
9144,7,1517,7992,7.63,316.95652173913044,0.01
9145,4,2176,8082,19.47,318.2142857142857,0.01
9146,7,1518,8172,13.950000000000001,317.5,0.01
9147,6,1385,8262,2.43,316.5,0.01
9148,3,525,8352,34.89,315.0,0.01
9149,8,2016,8442,1.47,315.0,0.01
9150,8,2017,9351,1.23,300.0,0.01
9151,3,526,8352,34.89,316.875,0.01
9152,6,1386,8262,2.43,318.0,0.01
9153,7,1519,8172,13.950000000000001,318.75,0.01
9154,4,2177,8082,19.47,319.2857142857143,0.01
9155,7,1520,7992,7.63,318.9130434782609,0.01
9156,4,2178,8082,19.47,320.35714285714283,0.01
9157,7,1521,8172,13.950000000000001,320.0,0.01
9158,6,1387,8262,2.43,319.5,0.01
9159,3,527,8352,34.89,318.75,0.01
9160,8,2018,9441,0.99,300.0,0.01
9161,8,2019,8442,1.47,317.5,0.01
9162,3,528,8352,34.89,320.625,0.01
9163,6,1388,8262,2.43,321.0,0.01
9164,7,1522,8172,13.950000000000001,321.25,0.01
9165,4,2179,8082,19.47,321.42857142857144,0.01
9166,7,1523,7992,7.63,320.8695652173913,0.01
9167,4,2180,8082,19.47,322.5,0.01
9168,7,1524,8172,13.950000000000001,322.5,0.01
9169,6,1389,8262,2.43,322.5,0.01
9170,8,2020,9531,0.75,300.0,0.01
9172,8,2021,8442,1.47,320.0,0.01
9173,3,530,8352,34.89,322.5,0.01
9174,6,1390,8262,2.43,324.0,0.01
9175,7,1525,8172,13.950000000000001,323.75,0.01
9176,4,2181,8082,19.47,323.57142857142856,0.01
9177,7,1526,7992,7.63,322.82608695652175,0.01
9178,4,2182,8082,19.47,324.64285714285717,0.01
9179,7,1527,8172,13.950000000000001,325.0,0.01
9180,4,2183,9621,3.33,300.0,0.01
9181,6,1391,8622,0.51,307.5,0.01
9182,3,531,8532,24.27,318.75,0.01
9183,8,2022,8442,1.47,322.5,0.01
9184,3,532,8352,34.89,324.375,0.01
9185,6,1392,8262,2.43,325.5,0.01
9186,7,1528,8172,13.950000000000001,326.25,0.01
9187,4,2184,8082,19.47,325.7142857142857,0.01
9188,7,1529,7992,7.63,324.7826086956522,0.01
9189,4,2185,8082,19.47,326.7857142857143,0.01
9190,4,2186,9711,0.27,300.0,0.01
9191,7,1530,8712,0.15,300.0,0.01
9192,6,1393,8622,0.51,315.0,0.01
9193,3,533,8532,24.27,322.5,0.01
9194,8,2023,8442,1.47,325.0,0.01
9195,3,534,8352,34.89,326.25,0.01
9196,6,1394,8262,2.43,327.0,0.01
9197,7,1531,8172,13.950000000000001,327.5,0.01
9198,4,2187,8082,19.47,327.85714285714283,0.01
9199,7,1532,7992,7.63,326.7391304347826,0.01
9200,4,2188,9171,1.71,302.14285714285717,0.01
9201,5,1159,9081,1.95,303.75,0.01
9202,5,1160,8991,1.79,304.61538461538464,0.01
9203,5,1161,9081,1.95,305.625,0.01
9204,4,2189,9171,1.71,304.2857142857143,0.01
9205,4,2190,9261,1.47,302.5,0.01
9206,8,2024,9351,1.23,303.0,0.01
9207,8,2025,9441,0.99,303.75,0.01
9208,8,2026,9531,0.75,305.0,0.01
9209,4,2191,9621,3.33,307.5,0.01
9210,5,1162,9081,1.95,307.5,0.01
9211,4,2192,8082,19.47,328.92857142857144,0.01
9212,7,1533,7992,7.63,328.69565217391306,0.01
9213,4,2193,8082,19.47,330.0,0.01
9214,7,1534,8172,13.950000000000001,328.75,0.01
9215,6,1395,8262,2.43,328.5,0.01
9216,3,535,8352,34.89,328.125,0.01
9217,8,2027,8442,1.47,327.5,0.01
9218,3,536,8532,24.27,326.25,0.01
9219,6,1396,8622,0.51,322.5,0.01
9220,5,1163,8991,1.79,308.0769230769231,0.01
9221,7,1535,7992,7.63,330.6521739130435,0.01
9222,5,1164,6993,2.43,327.0,0.01
9223,4,2194,7083,4.3500000000000005,327.5,0.01
9224,6,1397,7173,13.47,327.0,0.01
9225,7,1536,7263,2.91,326.25,0.01
9226,4,2195,7353,2.19,325.0,0.01
9227,6,1398,7443,15.99,322.5,0.01
9228,4,2196,7533,0.75,315.0,0.01
9229,7,1537,7623,0.21,300.0,0.01
9230,5,1165,9081,1.95,309.375,0.01
9231,4,2197,8082,19.47,331.07142857142856,0.01
9232,4,2198,7083,4.3500000000000005,328.3333333333333,0.01
9233,5,1166,6993,2.43,328.5,0.01
9234,4,2199,7083,4.3500000000000005,329.1666666666667,0.01
9235,6,1399,7173,13.47,328.0,0.01
9236,7,1538,7263,2.91,327.5,0.01
9237,4,2200,7353,2.19,326.6666666666667,0.01
9238,6,1400,7443,15.99,325.0,0.01
9239,4,2201,7533,0.75,320.0,0.01
9240,4,2202,9171,1.71,306.42857142857144,0.01
9241,7,1539,8172,13.950000000000001,330.0,0.01
9242,6,1401,7173,13.47,329.0,0.01
9243,4,2203,7083,4.3500000000000005,330.0,0.01
9244,5,1167,6993,2.43,330.0,0.01
9245,4,2204,7083,4.3500000000000005,330.8333333333333,0.01
9246,6,1402,7173,13.47,330.0,0.01
9247,7,1540,7263,2.91,328.75,0.01
9248,4,2205,7353,2.19,328.3333333333333,0.01
9249,6,1403,7443,15.99,327.5,0.01
9250,4,2206,9261,1.47,305.0,0.01
9251,6,1404,8262,2.43,330.0,0.01
9252,7,1541,7263,2.91,330.0,0.01
9253,6,1405,7173,13.47,331.0,0.01
9254,4,2207,7083,4.3500000000000005,331.6666666666667,0.01
9255,5,1168,6993,2.43,331.5,0.01
9256,4,2208,7083,4.3500000000000005,332.5,0.01
9257,6,1406,7173,13.47,332.0,0.01
9258,7,1542,7263,2.91,331.25,0.01
9259,4,2209,7353,2.19,330.0,0.01
9260,8,2028,9351,1.23,306.0,0.01
9262,4,2210,7353,2.19,331.6666666666667,0.01
9263,7,1543,7263,2.91,332.5,0.01
9264,6,1407,7173,13.47,333.0,0.01
9265,4,2211,7083,4.3500000000000005,333.3333333333333,0.01
9266,5,1169,6993,2.43,333.0,0.01
9267,4,2212,7083,4.3500000000000005,334.1666666666667,0.01
9268,6,1408,7173,13.47,334.0,0.01
9269,7,1544,7263,2.91,333.75,0.01
9270,8,2029,9441,0.99,307.5,0.01
9271,8,2030,8442,1.47,330.0,0.01
9272,6,1409,7443,15.99,330.0,0.01
9273,4,2213,7353,2.19,333.3333333333333,0.01
9274,7,1545,7263,2.91,335.0,0.01
9275,6,1410,7173,13.47,335.0,0.01
9276,4,2214,7083,4.3500000000000005,335.0,0.01
9277,5,1170,6993,2.43,334.5,0.01
9278,4,2215,7083,4.3500000000000005,335.8333333333333,0.01
9279,6,1411,7173,13.47,336.0,0.01
9280,8,2031,9531,0.75,310.0,0.01
9281,3,538,8532,24.27,330.0,0.01
9282,4,2216,7533,0.75,325.0,0.01
9283,6,1412,7443,15.99,332.5,0.01
9284,4,2217,7353,2.19,335.0,0.01
9285,7,1546,7263,2.91,336.25,0.01
9286,6,1413,7173,13.47,337.0,0.01
9287,4,2218,7083,4.3500000000000005,336.6666666666667,0.01
9288,5,1171,6993,2.43,336.0,0.01
9289,4,2219,7083,4.3500000000000005,337.5,0.01
9290,4,2220,9621,3.33,315.0,0.01
9291,6,1414,8622,0.51,330.0,0.01
9292,7,1547,7623,0.21,320.0,0.01
9293,4,2221,7533,0.75,330.0,0.01
9294,6,1415,7443,15.99,335.0,0.01
9295,4,2222,7353,2.19,336.6666666666667,0.01
9296,7,1548,7263,2.91,337.5,0.01
9297,6,1416,7173,13.47,338.0,0.01
9298,4,2223,7083,4.3500000000000005,338.3333333333333,0.01
9299,5,1172,6993,2.43,337.5,0.01
9300,4,2224,9261,1.47,307.5,0.01
9301,4,2225,9171,1.71,308.57142857142856,0.01
9302,5,1173,9081,1.95,311.25,0.01
9303,5,1174,8991,1.79,311.53846153846155,0.01
9304,5,1175,9081,1.95,313.125,0.01
9305,4,2226,9171,1.71,310.7142857142857,0.01
9306,4,2227,9261,1.47,310.0,0.01
9307,8,2032,9351,1.23,309.0,0.01
9308,8,2033,9441,0.99,311.25,0.01
9309,8,2034,9531,0.75,315.0,0.01
9310,4,2228,9171,1.71,312.85714285714283,0.01
9311,7,1549,8172,13.950000000000001,331.25,0.01
9312,4,2229,8082,19.47,332.14285714285717,0.01
9313,7,1550,7992,7.63,332.60869565217394,0.01
9314,4,2230,8082,19.47,333.2142857142857,0.01
9315,7,1551,8172,13.950000000000001,332.5,0.01
9316,6,1417,8262,2.43,331.5,0.01
9317,3,539,8352,34.89,331.875,0.01
9318,8,2035,8442,1.47,332.5,0.01
9319,3,540,8532,24.27,333.75,0.01
9320,5,1176,9081,1.95,315.0,0.01
9321,4,2231,8082,19.47,334.2857142857143,0.01
9322,4,2232,7083,4.3500000000000005,339.1666666666667,0.01
9323,5,1177,6993,2.43,339.0,0.01
9324,4,2233,7083,4.3500000000000005,340.0,0.01
9325,6,1418,7173,13.47,339.0,0.01
9326,7,1552,7263,2.91,338.75,0.01
9327,4,2234,7353,2.19,338.3333333333333,0.01
9328,6,1419,7443,15.99,337.5,0.01
9329,4,2235,7533,0.75,335.0,0.01
9330,5,1178,8991,1.79,315.0,0.01
9331,7,1553,7992,7.63,334.5652173913044,0.01
9332,5,1179,6993,2.43,340.5,0.01
9333,7,1554,5994,7.79,334.8529411764706,0.01
9334,8,2036,6084,4.83,335.25,0.01
9335,2,364,6174,99.92,334.6875,0.01
9336,4,2236,6264,29.79,333.75,0.01
9337,5,1180,6354,19.95,331.875,0.01
9338,6,1420,6444,0.99,326.25,0.01
9339,5,1181,6534,0.27,315.0,0.01
9340,5,1182,9081,1.95,316.875,0.01
9341,4,2237,8082,19.47,335.35714285714283,0.01
9342,4,2238,7083,4.3500000000000005,340.8333333333333,0.01
9343,8,2037,6084,4.83,336.0,0.01
9344,7,1555,5994,7.79,336.1764705882353,0.01
9345,8,2038,6084,4.83,336.75,0.01
9346,2,365,6174,99.92,335.625,0.01
9347,4,2239,6264,29.79,335.0,0.01
9348,5,1183,6354,19.95,333.75,0.01
9349,6,1421,6444,0.99,330.0,0.01
9350,4,2240,9171,1.71,315.0,0.01
9352,6,1422,7173,13.47,340.0,0.01
9353,2,366,6174,99.92,336.5625,0.01
9354,8,2039,6084,4.83,337.5,0.01
9355,7,1557,5994,7.79,337.5,0.01
9356,8,2040,6084,4.83,338.25,0.01
9357,2,367,6174,99.92,337.5,0.01
9358,4,2241,6264,29.79,336.25,0.01
9359,5,1184,6354,19.95,335.625,0.01
9360,4,2242,9261,1.47,312.5,0.01
9361,6,1423,8262,2.43,333.0,0.01
9362,7,1558,7263,2.91,340.0,0.01
9363,4,2243,6264,29.79,337.5,0.01
9364,2,368,6174,99.92,338.4375,0.01
9365,8,2041,6084,4.83,339.0,0.01
9366,7,1559,5994,7.79,338.8235294117647,0.01
9367,8,2042,6084,4.83,339.75,0.01
9368,2,369,6174,99.92,339.375,0.01
9369,4,2244,6264,29.79,338.75,0.01
9370,8,2043,9351,1.23,312.0,0.01
9371,3,541,8352,34.89,333.75,0.01
9372,4,2245,7353,2.19,340.0,0.01
